PROBE_ID	Symbol
ILMN_2398235	PIK3R1
ILMN_1815023	PIM1
ILMN_1748283	PIM2
ILMN_1790309	PINX1
ILMN_1812105	PIP4K2B
ILMN_1701213	PIP4K2B
ILMN_1787308	PIP4K2C
ILMN_1668514	PIP5K1C
ILMN_1809245	PITPNB
ILMN_1688702	PJA2
ILMN_2339028	PKD1
ILMN_1669645	PKD1
ILMN_2052891	PKD2
ILMN_1807300	PKD2
ILMN_2337974	PKIA
ILMN_1762262	PKIA
ILMN_1702911	PKIG
ILMN_1775327	PKM
ILMN_2366634	PKM
ILMN_1672650	PKM
ILMN_1797184	PKN3
ILMN_2386973	PKP2
ILMN_1667711	PLA2G16
ILMN_2233050	PLA2G2D
ILMN_1746769	PLA2G3
ILMN_1790859	PLAC9
ILMN_1786601	PLAGL2
ILMN_1738742	PLAT
ILMN_2374340	PLAUR
ILMN_1691508	PLAUR
ILMN_2408543	PLAUR
ILMN_1707286	PLBD1
ILMN_1815719	PLCG2
ILMN_1744268	PLEC
ILMN_1755173	PLEKHA4
ILMN_1657836	PLEKHG2
ILMN_1780671	PLEKHG3
ILMN_1694213	PLEKHO1
ILMN_1689968	PLEKHO2
ILMN_1709043	PLGRKT
ILMN_2138765	PLIN2
ILMN_1801077	PLIN2
ILMN_1660021	PLIN3
ILMN_1789123	PLK4
ILMN_2082865	PLLP
ILMN_2192245	PLN
ILMN_1684391	PLOD1
ILMN_1799139	PLOD2
ILMN_1771599	PLOD2
ILMN_2410924	PLOD2
ILMN_1774836	PLOD3
ILMN_2074044	PLS1
ILMN_1759206	PLS1
ILMN_2041788	PLS3
ILMN_1785265	PLS3
ILMN_1703433	PLSCR3
ILMN_1757338	PLSCR4
ILMN_1773389	PLTP
ILMN_1791569	PLXNA1
ILMN_1719972	PLXNA3
ILMN_1763447	PLXNB2
ILMN_1766000	PM20D2
ILMN_1665994	PMEL
ILMN_1780236	PMM1
ILMN_1785336	PMM2
ILMN_1785646	PMP22
ILMN_3238751	PMS2P4
ILMN_2083334	PMS2P5
ILMN_1790778	PNMA2
ILMN_1783805	PNMA3
ILMN_3299393	PNMAL1
ILMN_1794490	PNMAL1
ILMN_2172174	PNP
ILMN_2051408	PNPT1
ILMN_1780667	POC1A
ILMN_1667201	POC1B
ILMN_1770800	PODN
ILMN_1803220	PODNL1
ILMN_2413158	PODXL
ILMN_1657347	PODXL2
ILMN_2276758	POFUT1
ILMN_1776076	POFUT1
ILMN_1775823	POFUT2
ILMN_2376667	POFUT2
ILMN_1767894	POLB
ILMN_1688000	POLDIP3
ILMN_1740291	POLQ
ILMN_2110167	POLR1E
ILMN_1792672	POLR2D
ILMN_1657317	POLR2J
ILMN_1754584	POLR2J4
ILMN_1670037	POLR2L
ILMN_1795678	POLR3C
ILMN_1685109	POLR3D
ILMN_3251691	POLR3G
ILMN_1786024	POLR3H
ILMN_1672899	POMC
ILMN_1714158	PON2
ILMN_1680091	POP7
ILMN_1677768	POR
ILMN_2196328	POSTN
ILMN_1790761	POSTN
ILMN_3242016	POTEE
ILMN_2370916	POTEE
ILMN_3241758	POTEF
ILMN_1814998	POTEKP
ILMN_1864422	POU2F1
ILMN_1794333	POU2F1
ILMN_1738691	POU4F1
ILMN_1687785	PPA2
ILMN_2342455	PPA2
ILMN_1710170	PPAP2C
ILMN_2405156	PPAP2C
ILMN_1689177	PPAPDC1A
ILMN_1675406	PPAPDC1B
ILMN_1674282	PPARD
ILMN_1800225	PPARG
ILMN_2364384	PPARG
ILMN_1679460	PPFIBP1
ILMN_1806320	PPFIBP1
ILMN_2322842	PPHLN1
ILMN_2223903	PPIC
ILMN_1669032	PPIC
ILMN_1801913	PPIH
ILMN_1770020	PPIL3
ILMN_1806030	PPL
ILMN_1903159	PPM1A
ILMN_1708508	PPM1E
ILMN_2059535	PPM1F
ILMN_1713846	PPM1H
ILMN_1657810	PPM1M
ILMN_1732772	PPME1
ILMN_2405018	PPP1CB
ILMN_1747598	PPP1R11
ILMN_1739622	PPP1R12A
ILMN_1756289	PPP1R12B
ILMN_1748831	PPP1R13B
ILMN_1659888	PPP1R14B
ILMN_2056606	PPP1R1A
ILMN_2304495	PPP1R1B
ILMN_1683044	PPP1R2
ILMN_1736670	PPP1R3C
ILMN_1784822	PPP1R3F
ILMN_1808333	PPP1R7
ILMN_2196097	PPP2CA
ILMN_1704656	PPP2R1B
ILMN_1779841	PPP2R1B
ILMN_2401344	PPP2R2C
ILMN_1680507	PPP2R2C
ILMN_1656393	PPP2R3A
ILMN_1662617	PPP2R3C
ILMN_1729123	PPP2R4
ILMN_2124082	PPP2R5B
ILMN_1802669	PPP3CB
ILMN_1796962	PPP3R1
ILMN_1724544	PPP4R1
ILMN_1796210	PPRC1
ILMN_1814213	PQLC3
ILMN_2229940	PRADC1
ILMN_1720578	PRAF2
ILMN_1728934	PRC1
ILMN_2367215	PRCP
ILMN_1769091	PRCP
ILMN_1655077	PRDM1
ILMN_2382829	PRDX2
ILMN_1767766	PRDX2
ILMN_2395969	PRDX3
ILMN_2395974	PRDX3
ILMN_1803180	PRDX6
ILMN_1741356	PRICKLE1
ILMN_1683148	PRICKLE2
ILMN_1694502	PRIM1
ILMN_2210129	PRIM1
ILMN_2357577	PRKAA1
ILMN_1783889	PRKAA1
ILMN_1786021	PRKAB2
ILMN_1797531	PRKAG2
ILMN_2387919	PRKAG2
ILMN_2389590	PRKAR1A
ILMN_1738632	PRKAR1A
ILMN_1681888	PRKAR2A
ILMN_1771800	PRKCA
ILMN_1806908	PRKCB
ILMN_3299520	PRKCB
ILMN_1713603	PRKCB
ILMN_1801105	PRKCD
ILMN_1793476	PRKCDBP
ILMN_1780898	PRKCH
ILMN_2386982	PRKCZ
ILMN_1697267	PRKCZ
ILMN_1785891	PRKD1
ILMN_1769517	PRKDC
ILMN_1797499	PRKDC
ILMN_1758474	PRKRA
ILMN_1655622	PRKRIR
ILMN_1772163	PRKY
ILMN_1675038	PRMT2
ILMN_2393544	PRMT2
ILMN_1737988	PRNP
ILMN_2360415	PRNP
ILMN_1687721	PROC
ILMN_1786720	PROM1
ILMN_1671928	PROS1
ILMN_1769545	PRPF19
ILMN_1723678	PRPH
ILMN_1667050	PRPS1
ILMN_1812445	PRPSAP2
ILMN_2344204	PRR13
ILMN_1745329	PRR14
ILMN_1709153	PRR16
ILMN_1750167	PRR3
ILMN_2392674	PRR3
ILMN_1685140	PRRC1
ILMN_3247802	PRRC2B
ILMN_1724424	PRRT2
ILMN_1784985	PRRT3
ILMN_1739496	PRRX1
ILMN_1790338	PRRX2
ILMN_1672720	PRSS12
ILMN_1797776	PRSS23
ILMN_2133187	PRSS53
ILMN_1810628	PRUNE2
ILMN_1749109	PSAP
ILMN_2355559	PSAP
ILMN_1692938	PSAT1
ILMN_1717477	PSD3
ILMN_2404512	PSEN2
ILMN_1714417	PSEN2
ILMN_1685312	PSG3
ILMN_2384745	PSG4
ILMN_1693397	PSG4
ILMN_2281810	PSG4
ILMN_1728734	PSG5
ILMN_2103709	PSG5
ILMN_1718514	PSG6
ILMN_2309615	PSG6
ILMN_1651656	PSG7
ILMN_1772768	PSG7
ILMN_1801776	PSG9
ILMN_1788701	PSIP1
ILMN_2058512	PSMA2
ILMN_2387553	PSMA3
ILMN_1683026	PSMB10
ILMN_1764794	PSMB2
ILMN_1767006	PSMB8
ILMN_2287888	PSMC4
ILMN_2395389	PSMC4
ILMN_1687887	PSMC4
ILMN_1776102	PSMD10
ILMN_2383435	PSMD10
ILMN_1796430	PSMD3
ILMN_1776173	PSMD7
ILMN_1806017	PSME1
ILMN_2346573	PSME3
ILMN_1800975	PSME3
ILMN_1779264	PSMG1
ILMN_1717707	PSTK
ILMN_3237679	PTAR1
ILMN_1655154	PTBP1
ILMN_2333319	PTBP1
ILMN_1717393	PTCHD1
ILMN_1880406	PTEN
ILMN_1701134	PTEN
ILMN_1654415	PTF1A
ILMN_1664464	PTGDS
ILMN_1744929	PTGER1
ILMN_1795930	PTGER4
ILMN_1713829	PTGES
ILMN_2345015	PTGES2
ILMN_1813341	PTGFR
ILMN_2395652	PTGFR
ILMN_2077905	PTGFRN
ILMN_1743130	PTGFRN
ILMN_1747023	PTGIR
ILMN_1667692	PTGIS
ILMN_1704531	PTGR1
ILMN_2225537	PTGR1
ILMN_2339835	PTGS1
ILMN_1665100	PTGS1
ILMN_2054297	PTGS2
ILMN_1677511	PTGS2
ILMN_1785699	PTHLH
ILMN_2353202	PTK7
ILMN_1662166	PTK7
ILMN_1759954	PTMA
ILMN_1721046	PTMS
ILMN_1813753	PTN
ILMN_1760575	PTP4A1
ILMN_2154654	PTP4A1
ILMN_2338997	PTP4A2
ILMN_1769779	PTP4A3
ILMN_1662427	PTP4A3
ILMN_2359710	PTP4A3
ILMN_1761031	PTPDC1
ILMN_1725791	PTPLA
ILMN_1743065	PTPLAD1
ILMN_2170353	PTPLB
ILMN_1690806	PTPLB
ILMN_3236945	PTPMT1
ILMN_2222074	PTPN12
ILMN_2374683	PTPN13
ILMN_2374687	PTPN13
ILMN_1917341	PTPN14
ILMN_1762766	PTPRA
ILMN_1779674	PTPRG
ILMN_1810962	PTPRK
ILMN_1744937	PTPRM
ILMN_1658576	PTPRN
ILMN_1757552	PTRF
ILMN_2311548	PTRH2
ILMN_1753196	PTTG1
ILMN_2042771	PTTG1
ILMN_2128750	PTTG1IP
ILMN_1802251	PTTG1IP
ILMN_2049021	PTTG3P
ILMN_1801842	PTX3
ILMN_1779404	PUF60
ILMN_1750079	PURB
ILMN_1779353	PUS7
ILMN_1747184	PUS7L
ILMN_1718303	PVRL2
ILMN_1743049	PWP1
ILMN_2363658	PXDN
ILMN_1684440	PXN
ILMN_1698766	PYCARD
ILMN_2398274	PYCARD
ILMN_1796013	PYCR1
ILMN_1686387	PYCRL
ILMN_1778360	PYGB
ILMN_1696187	PYGL
ILMN_1684497	PYROXD2
ILMN_2411282	QSOX1
ILMN_1764091	R3HDM2
ILMN_1808202	R3HDM4
ILMN_1793433	RAB10
ILMN_1692219	RAB11FIP1
ILMN_2072541	RAB11FIP2
ILMN_1741175	RAB11FIP2
ILMN_1740604	RAB11FIP5
ILMN_1731699	RAB15
ILMN_1691143	RAB18
ILMN_2118864	RAB1A
ILMN_1746856	RAB21
ILMN_1786976	RAB22A
ILMN_2346997	RAB23
ILMN_1667417	RAB23
ILMN_1729713	RAB23
ILMN_1677843	RAB24
ILMN_1891857	RAB2A
ILMN_1810486	RAB34
ILMN_2134974	RAB38
ILMN_1722845	RAB3B
ILMN_1739876	RAB3GAP1
ILMN_3236423	RAB3GAP2
ILMN_1803197	RAB3IP
ILMN_3247256	RAB42P1
ILMN_2377862	RAB6A
ILMN_1800871	RAB6A
ILMN_1752299	RAB6B
ILMN_1716524	RAB7A
ILMN_1771688	RAB7B
ILMN_1813685	RAB7L1
ILMN_2173004	RAB8B
ILMN_1719622	RABEP1
ILMN_1741957	RABEPK
ILMN_2061950	RABGAP1
ILMN_1708721	RABGAP1L
ILMN_2278561	RABL2A
ILMN_2385688	RABL2B
ILMN_1652445	RAC1
ILMN_2359789	RAC1
ILMN_1709795	RAC2
ILMN_2077550	RACGAP1
ILMN_1737635	RAD1
ILMN_1722662	RAD23B
ILMN_1670353	RAD51AP1
ILMN_1695386	RAD51C
ILMN_1760635	RAD51C
ILMN_1658027	RAD54L
ILMN_1684183	RAD9A
ILMN_1798303	RAET1G
ILMN_1659836	RAET1G
ILMN_2060770	RAI1
ILMN_1682139	RAI14
ILMN_1760574	RAI2
ILMN_1676358	RALB
ILMN_1791840	RALBP1
ILMN_1764754	RAMP1
ILMN_1701434	RAP1B
ILMN_2398474	RAP1B
ILMN_3242120	RAP1BL
ILMN_1776519	RAP1GAP
ILMN_2041236	RAP1GAP2
ILMN_1806266	RAP1GDS1
ILMN_2106167	RAP1GDS1
ILMN_1659206	RARA
ILMN_1800091	RARRES1
ILMN_1751378	RARS
ILMN_1725312	RASA1
ILMN_1654586	RASA3
ILMN_1740426	RASD1
ILMN_2170209	RASD2
ILMN_1779517	RASEF
ILMN_1768958	RASGRP1
ILMN_2148469	RASL11B
ILMN_1740395	RAVER1
ILMN_1804737	RAVER2
ILMN_1653412	RAX2
ILMN_1751330	RBCK1
ILMN_2406313	RBCK1
ILMN_1745130	RBFOX2
ILMN_1697418	RBFOX2
ILMN_1756999	RBL2
ILMN_1765082	RBM10
ILMN_2414014	RBM10
ILMN_2069060	RBM11
ILMN_1805778	RBM12B
ILMN_1700604	RBM14
ILMN_1673024	RBM15B
ILMN_1802355	RBM18
ILMN_1673941	RBM24
ILMN_1768117	RBM25
ILMN_1698213	RBM3
ILMN_2414436	RBM3
ILMN_1661485	RBM34
ILMN_2411963	RBM39
ILMN_1858599	RBM43
ILMN_3251415	RBM43
ILMN_3224926	RBM47
ILMN_3306730	RBM47
ILMN_1786893	RBM5
ILMN_1738239	RBM6
ILMN_2358540	RBMS1
ILMN_2358541	RBMS1
ILMN_1666444	RBMS1
ILMN_1766753	RBMS1
ILMN_1755411	RBMS2
ILMN_1675979	RBMS3
ILMN_2119421	RBMXP3
ILMN_1814719	RBP4
ILMN_1716465	RBP7
ILMN_1708537	RBPJ
ILMN_2323087	RBPMS
ILMN_1808238	RBPMS2
ILMN_1710738	RC3H2
ILMN_1712112	RCAN1
ILMN_2367239	RCAN1
ILMN_2120210	RCAN2
ILMN_1800276	RCN1
ILMN_1662129	RCN2
ILMN_1809850	RCN3
ILMN_1714335	RDH10
ILMN_2067269	RECK
ILMN_1688630	RECK
ILMN_1680850	RECQL
ILMN_1733746	REEP1
ILMN_1758941	REEP5
ILMN_1652540	RELL2
ILMN_1780057	RENBP
ILMN_1656934	REPS2
ILMN_1760933	RER1
ILMN_2327795	RERE
ILMN_1802380	RERE
ILMN_1749009	REXO2
ILMN_1655733	RFC2
ILMN_1658143	RFC3
ILMN_1711381	RFC3
ILMN_1724489	RFC4
ILMN_2370365	RFC4
ILMN_1659364	RFC5
ILMN_1800787	RFTN1
ILMN_2408001	RFWD2
ILMN_1741200	RFX5
ILMN_3245625	RFX7
ILMN_1658494	RGCC
ILMN_1654398	RGL1
ILMN_1717636	RGMA
ILMN_1776213	RGMB
ILMN_1733538	RGS10
ILMN_1722834	RGS12
ILMN_1725485	RGS17
ILMN_2197365	RGS2
ILMN_1738558	RGS20
ILMN_1758067	RGS4
ILMN_2209766	RHBDD1
ILMN_1681543	RHBDD1
ILMN_2406410	RHBDD2
ILMN_1808404	RHBDF1
ILMN_1721029	RHEBL1
ILMN_1781290	RHOA
ILMN_1802205	RHOB
ILMN_1744949	RHOBTB3
ILMN_1673305	RHOC
ILMN_2313730	RHOC
ILMN_2107613	RHOJ
ILMN_1678215	RHOJ
ILMN_1810559	RHOQ
ILMN_3242586	RHOU
ILMN_1753143	RHPN2
ILMN_1770733	RIC8A
ILMN_1706664	RIMKLA
ILMN_3245707	RIMKLB
ILMN_1660858	RIN1
ILMN_1769546	RIN2
ILMN_1666399	RING1
ILMN_1724700	RIOK3
ILMN_2119535	RIPK1
ILMN_1748529	RLN2
ILMN_1739423	RN7SK
ILMN_2074860	RN7SK
ILMN_1733559	RNA28S5
ILMN_3251587	RNA28S5
ILMN_3234762	RNA5S9
ILMN_1776602	RNASE4
ILMN_2408572	RNASE4
ILMN_2294976	RNASE4
ILMN_2294978	RNASE4
ILMN_1726783	RNASEH1
ILMN_1810901	RNASEH2A
ILMN_3241136	RNASEK
ILMN_1715698	RNASEK
ILMN_1671281	RNASEL
ILMN_2210601	RNASEL
ILMN_1671565	RNASET2
ILMN_1736533	RND2
ILMN_1759513	RND3
ILMN_1786388	RNF113A
ILMN_1792078	RNF114
ILMN_3247906	RNF114
ILMN_1811997	RNF115
ILMN_1691119	RNF122
ILMN_1821176	RNF125
ILMN_1700660	RNF135
ILMN_1714461	RNF14
ILMN_1777660	RNF144A
ILMN_3238326	RNF144A
ILMN_1710906	RNF145
ILMN_1665877	RNF149
ILMN_2112524	RNF149
ILMN_1706266	RNF157
ILMN_1792389	RNF165
ILMN_1709265	RNF170
ILMN_1741281	RNF175
ILMN_3243112	RNF182
ILMN_1710758	RNF20
ILMN_2289093	RNF213
ILMN_1729980	RNF216
ILMN_1722089	RNF217
ILMN_1694504	RNF220
ILMN_1762787	RNF26
ILMN_1808095	RNF41
ILMN_1660079	RNF44
ILMN_2044927	RNF5
ILMN_2052863	RNF5P1
ILMN_1677113	RNF8
ILMN_1738093	RNFT2
ILMN_3299905	RNFT2
ILMN_1660880	RNH1
ILMN_2375599	RNH1
ILMN_1765232	RNLS
ILMN_1769637	RNMT
ILMN_1738347	RNPEP
ILMN_3308335	RNU6-1
ILMN_3310351	RNU6-15
ILMN_3241878	RNU6ATAC
ILMN_1908824	RNU6ATAC
ILMN_3237623	RNY1
ILMN_3239225	RNY3
ILMN_3246433	RNY5
ILMN_1806790	ROBO1
ILMN_1659099	ROCK2
ILMN_2322498	RORA
ILMN_3244444	RP9P
ILMN_1753582	RPA2
ILMN_1716895	RPA3
ILMN_1770339	RPAIN
ILMN_2323774	RPAIN
ILMN_1657754	RPAP2
ILMN_1699476	RPE
ILMN_2154566	RPL10A
ILMN_1808041	RPL10A
ILMN_1653469	RPL12
ILMN_2116366	RPL12
ILMN_1709039	RPL13
ILMN_2413278	RPL13
ILMN_1713369	RPL13A
ILMN_2130180	RPL13P5
ILMN_1726460	RPL14
ILMN_1762747	RPL15
ILMN_2383097	RPL17
ILMN_1658283	RPL17
ILMN_3234831	RPL17P39
ILMN_2141452	RPL18A
ILMN_2141453	RPL18A
ILMN_2141444	RPL18A
ILMN_2053546	RPL19P9
ILMN_2079386	RPL22
ILMN_1755115	RPL23
ILMN_1788607	RPL23A
ILMN_3239263	RPL23AP53
ILMN_3245000	RPL23AP74
ILMN_2160388	RPL24
ILMN_1713086	RPL27A
ILMN_1771051	RPL29
ILMN_1737517	RPL29
ILMN_2319994	RPL3
ILMN_2400143	RPL32
ILMN_1672957	RPL32P3
ILMN_1774823	RPL34
ILMN_1685088	RPL36
ILMN_2112811	RPL36A
ILMN_1808757	RPL37A
ILMN_1712413	RPL39L
ILMN_2108357	RPL39L
ILMN_1752285	RPL4
ILMN_1717490	RPL6
ILMN_1705908	RPL7L1
ILMN_1764721	RPL8
ILMN_1745075	RPLP0
ILMN_1709880	RPLP0
ILMN_2386530	RPLP1
ILMN_2186597	RPP21
ILMN_1695271	RPP25
ILMN_1683175	RPP25L
ILMN_1766793	RPP25L
ILMN_2391345	RPP25L
ILMN_1665425	RPRM
ILMN_1782621	RPS12
ILMN_2219131	RPS15
ILMN_2219134	RPS15
ILMN_1753534	RPS18
ILMN_1772459	RPS23
ILMN_2399893	RPS24
ILMN_1712678	RPS27L
ILMN_2298818	RPS29
ILMN_1760714	RPS3
ILMN_2166831	RPS4X
ILMN_1810577	RPS4X
ILMN_1715173	RPS6KA1
ILMN_1702501	RPS6KA2
ILMN_1652736	RPS6KA3
ILMN_1756204	RPS6KA4
ILMN_1657515	RPS6KA5
ILMN_3243700	RPS8
ILMN_1749447	RPS9
ILMN_2038772	RPS9
ILMN_2411723	RPSA
ILMN_1667114	RPSAP58
ILMN_2050112	RPSAP58
ILMN_1783709	RRAGA
ILMN_1741219	RRAGB
ILMN_2361643	RRAGB
ILMN_1699772	RRAGD
ILMN_1780825	RRAS
ILMN_2077623	RRAS2
ILMN_1667519	RRAS2
ILMN_2360784	RRBP1
ILMN_1803810	RRBP1
ILMN_2268381	RRBP1
ILMN_1678669	RRM2
ILMN_2175465	RSL24D1
ILMN_1682494	RSRC1
ILMN_1721657	RSU1
ILMN_2383344	RSU1
ILMN_1771815	RTFDC1
ILMN_1756928	RTN1
ILMN_1730611	RTN4
ILMN_2352036	RTN4
ILMN_1758827	RTN4IP1
ILMN_1737484	RTN4R
ILMN_2262901	RUFY3
ILMN_1730931	RUFY3
ILMN_1808157	RUNDC3B
ILMN_1801504	RUNX1
ILMN_1812795	RUNX1T1
ILMN_1669066	RUNX2
ILMN_1787461	RUNX3
ILMN_1751839	RUNX3
ILMN_1810037	RUSC2
ILMN_1698233	RWDD2B
ILMN_1708660	RWDD4
ILMN_1687315	RXRA
ILMN_1774074	RXRB
ILMN_1769671	RYK
ILMN_1658526	RYK
ILMN_2363439	RYK
ILMN_2411781	RYR1
ILMN_1750101	S100A11
ILMN_1765459	S100A13
ILMN_1814799	S100A13
ILMN_1728049	S100A16
ILMN_1684306	S100A4
ILMN_1688780	S100A4
ILMN_1713636	S100A6
ILMN_1750974	S100A9
ILMN_3235853	S1PR1
ILMN_1653504	S1PR1
ILMN_1658678	SAAL1
ILMN_1776674	SAC3D1
ILMN_1765019	SACM1L
ILMN_2131523	SACS
ILMN_1738832	SACS
ILMN_1658821	SAMD1
ILMN_1709067	SAMD11
ILMN_2258816	SAMD3
ILMN_1814305	SAMD9
ILMN_1799467	SAMD9L
ILMN_1700044	SAP130
ILMN_1752793	SAP18
ILMN_1700896	SAP30
ILMN_1702197	SAPCD2
ILMN_1657697	SAR1A
ILMN_1746265	SARM1
ILMN_1786972	SARS
ILMN_1655684	SARS2
ILMN_2185984	SASH1
ILMN_1712673	SASH1
ILMN_2089458	SASS6
ILMN_1746883	SAT2
ILMN_1679045	SBDS
ILMN_1765725	SBDSP1
ILMN_2123665	SBF2
ILMN_1728298	SBK1
ILMN_1808811	SBNO2
ILMN_1677607	SC5DL
ILMN_3251511	SCAF11
ILMN_2069593	SCAF11
ILMN_1753345	SCAMP5
ILMN_2246154	SCAND3
ILMN_1654966	SCARA3
ILMN_1814726	SCARB2
ILMN_1655405	SCARF2
ILMN_3247636	SCARNA14
ILMN_1795839	SCCPDH
ILMN_2156936	SCCPDH
ILMN_2237428	SCD5
ILMN_1800543	SCFD1
ILMN_2065773	SCG5
ILMN_1679666	SCGB3A1
ILMN_1722742	SCLY
ILMN_1653861	SCMH1
ILMN_1776653	SCML1
ILMN_1698191	SCML2
ILMN_1801302	SCN1B
ILMN_1767470	SCPEP1
ILMN_1726204	SCRG1
ILMN_1659359	SCUBE3
ILMN_1731991	SCYL1
ILMN_2400874	SCYL1
ILMN_1815308	SDC1
ILMN_1784553	SDC2
ILMN_1663042	SDC4
ILMN_1748291	SDE2
ILMN_1749213	SDF2L1
ILMN_1750093	SDHAP1
ILMN_3248781	SDHAP2
ILMN_1667257	SDHB
ILMN_1771629	SDR39U1
ILMN_1750674	SDSL
ILMN_1693490	SEC11A
ILMN_1701681	SEC11C
ILMN_3297880	SEC13
ILMN_2126344	SEC16A
ILMN_1784238	SEC22B
ILMN_1790311	SEC23A
ILMN_2129309	SEC23A
ILMN_1690690	SEC23IP
ILMN_2126832	SEC24A
ILMN_1656386	SEC24D
ILMN_1724959	SEC31A
ILMN_2399896	SEC31A
ILMN_1691409	SEC31A
ILMN_1659564	SEC61A1
ILMN_1779381	SEC61A2
ILMN_1762003	SEC62
ILMN_2136068	SEC63
ILMN_1763989	SEC63
ILMN_1708619	SEH1L
ILMN_1705032	SEH1L
ILMN_1750018	SEL1L2
ILMN_1797822	SEL1L3
ILMN_2134110	SELK
ILMN_1758056	SELK
ILMN_1651429	SELM
ILMN_1653501	SEMA3B
ILMN_1695475	SEMA3C
ILMN_2099773	SEMA3D
ILMN_1687533	SEMA4D
ILMN_1805007	SEMA4F
ILMN_1656927	SEMA5A
ILMN_1880012	SEMA5A
ILMN_1713529	SEMA6A
ILMN_1712914	SEMA6B
ILMN_1813503	SEMA6C
ILMN_1756312	SEMA7A
ILMN_2399036	SEPN1
ILMN_1760890	SEPN1
ILMN_1773968	SERBP1
ILMN_1655011	SERF1B
ILMN_1789136	SERF2
ILMN_3251501	SERF2
ILMN_1760049	SERGEF
ILMN_1741613	SERINC1
ILMN_1706817	SERP1
ILMN_1696767	SERP2
ILMN_1788874	SERPINA3
ILMN_2150856	SERPINB2
ILMN_2150851	SERPINB2
ILMN_1712400	SERPINB6
ILMN_1767685	SERPINB7
ILMN_2395139	SERPINB7
ILMN_1744381	SERPINE1
ILMN_1655595	SERPINE2
ILMN_2141482	SERPINF1
ILMN_1751028	SERPINH1
ILMN_1814333	SERPINI1
ILMN_2207988	SERPINI1
ILMN_1794017	SERTAD1
ILMN_3241665	SERTAD4-AS1
ILMN_1751598	SESN2
ILMN_1724495	SESTD1
ILMN_1742238	SET
ILMN_1769473	SETD2
ILMN_1757636	SETD9
ILMN_1776077	SF1
ILMN_1705151	SF3A3
ILMN_1706075	SF3B1
ILMN_2182120	SF3B14
ILMN_1689389	SF3B5
ILMN_2391750	SFMBT1
ILMN_1741585	SFMBT1
ILMN_1769931	SFPQ
ILMN_1722898	SFRP2
ILMN_1765746	SFT2D3
ILMN_1763457	SGCD
ILMN_1702861	SGCD
ILMN_1657254	SGCD
ILMN_1674620	SGCE
ILMN_1659649	SGCG
ILMN_1664362	SGIP1
ILMN_1702487	SGK1
ILMN_3305938	SGK1
ILMN_3229324	SGK1
ILMN_3240222	SGK223
ILMN_1730825	SGOL1
ILMN_2404906	SGOL1
ILMN_1746699	SGOL2
ILMN_2133675	SGSH
ILMN_1779171	SGSM2
ILMN_1752046	SH2B3
ILMN_1705892	SH2D1A
ILMN_1679322	SH2D4A
ILMN_1702835	SH3BGRL
ILMN_1762764	SH3BGRL2
ILMN_1737163	SH3BGRL3
ILMN_1785330	SH3BP4
ILMN_1653133	SH3D19
ILMN_1788062	SH3GL1
ILMN_1661491	SH3GL2
ILMN_1760990	SH3GL3
ILMN_1766045	SH3GLB1
ILMN_2158336	SH3GLB2
ILMN_1810782	SH3KBP1
ILMN_1808501	SH3KBP1
ILMN_1743103	SH3PXD2A
ILMN_1764723	SH3PXD2B
ILMN_1656826	SH3RF1
ILMN_1712231	SH3YL1
ILMN_2317581	SHANK3
ILMN_2317580	SHANK3
ILMN_1721022	SHC1
ILMN_1812570	SHC1
ILMN_2133996	SHE
ILMN_1760412	SHISA2
ILMN_2139100	SHISA5
ILMN_1765493	SHKBP1
ILMN_1811933	SHMT1
ILMN_1743784	SHMT1
ILMN_1661264	SHMT2
ILMN_2158242	SHOC2
ILMN_1695233	SHOX
ILMN_1685540	SHROOM3
ILMN_3245062	SHROOM3
ILMN_1791912	SIDT2
ILMN_1717639	SIK1
ILMN_2128162	SIPA1L1
ILMN_1732923	SIPA1L2
ILMN_1657868	SIRT4
ILMN_2291644	SIRT5
ILMN_1788531	SIT1
ILMN_1696046	SIVA1
ILMN_1743402	SIX4
ILMN_1793672	SIX5
ILMN_1807807	SKA2
ILMN_1666512	SKIV2L
ILMN_3229770	SKP1
ILMN_1665538	SKP2
ILMN_1746784	SLAIN1
ILMN_3234775	SLAIN2
ILMN_1712887	SLC10A3
ILMN_2063532	SLC10A4
ILMN_1673637	SLC10A4
ILMN_1745034	SLC11A2
ILMN_2084059	SLC12A4
ILMN_1805561	SLC14A1
ILMN_2076463	SLC15A4
ILMN_1782938	SLC16A10
ILMN_2180929	SLC16A12
ILMN_1703886	SLC16A2
ILMN_2364022	SLC16A3
ILMN_2102069	SLC16A4
ILMN_1804673	SLC16A4
ILMN_1755649	SLC16A5
ILMN_1785405	SLC17A9
ILMN_2070003	SLC18A2
ILMN_1669831	SLC18B1
ILMN_1656904	SLC1A4
ILMN_1707720	SLC1A5
ILMN_1672662	SLC20A1
ILMN_1813763	SLC20A2
ILMN_1730639	SLC22A15
ILMN_1653200	SLC22A17
ILMN_2050911	SLC22A4
ILMN_1685057	SLC22A4
ILMN_1747395	SLC24A1
ILMN_1663519	SLC24A3
ILMN_1668012	SLC25A13
ILMN_1667670	SLC25A15
ILMN_1687958	SLC25A22
ILMN_1697544	SLC25A29
ILMN_2350801	SLC25A29
ILMN_1743911	SLC25A39
ILMN_2211780	SLC25A4
ILMN_1681670	SLC25A4
